pre_id,post_id,region,syn_type,syn_count
720575940600009465,720575940600169799,LA,chemical,16
720575940600010292,720575940600126563,LA,chemical,158
720575940600010292,720575940600130961,LA,chemical,1
720575940600010292,720575940600133881,LA,chemical,2
720575940600010292,720575940600149281,LA,chemical,50
720575940600010292,720575940600151930,LA,chemical,17
720575940600010292,720575940600174444,LA,chemical,13
720575940600010763,720575940600127958,LA,chemical,9
720575940600010763,720575940600131089,LA,chemical,37
720575940600010763,720575940600145516,LA,chemical,64
720575940600010763,720575940600165667,LA,chemical,4
720575940600010763,720575940600166067,LA,chemical,46
720575940600010763,720575940600168156,LA,chemical,50
720575940600011760,720575940600132493,LA,chemical,106
720575940600011760,720575940600133492,LA,chemical,37
720575940600011760,720575940600138495,LA,chemical,51
720575940600011760,720575940600168156,LA,chemical,5
720575940600011760,720575940600171132,LA,chemical,22
720575940600011841,720575940600129422,LA,chemical,53
720575940600011841,720575940600159629,LA,chemical,93
720575940600011841,720575940600160975,LA,chemical,71
720575940600011841,720575940600161686,LA,chemical,9
720575940600012691,720575940600129422,LA,chemical,40
720575940600012691,720575940600129624,LA,chemical,5
720575940600012691,720575940600136263,LA,chemical,2
720575940600012691,720575940600170144,LA,chemical,51
720575940600013598,720575940600129696,LA,chemical,1
720575940600013598,720575940600141077,LA,chemical,70
720575940600013598,720575940600145516,LA,chemical,12
720575940600013598,720575940600153476,LA,chemical,27
720575940600013598,720575940600170144,LA,chemical,46
720575940600014190,720575940600129696,LA,chemical,22
720575940600014190,720575940600144802,LA,chemical,21
720575940600014262,720575940600136263,LA,chemical,18
720575940600014262,720575940600141943,LA,chemical,23
720575940600014262,720575940600142465,LA,chemical,14
720575940600014262,720575940600145516,LA,chemical,12
720575940600014262,720575940600146598,LA,chemical,47
720575940600014262,720575940600155104,LA,chemical,1
720575940600014262,720575940600162802,LA,chemical,72
720575940600014262,720575940600174631,LA,chemical,12
720575940600014496,720575940600145926,LA,chemical,72
720575940600014496,720575940600155829,LA,chemical,4
720575940600014496,720575940600160266,LA,chemical,48
720575940600014496,720575940600161686,LA,chemical,21
720575940600014496,720575940600164817,LA,chemical,66
720575940600014496,720575940600175020,LA,chemical,28
720575940600014578,720575940600132493,LA,chemical,6
720575940600014578,720575940600161686,LA,chemical,127
720575940600014578,720575940600166067,LA,chemical,15
720575940600015466,720575940600131397,LA,chemical,13
720575940600015466,720575940600138495,LA,chemical,15
720575940600015466,720575940600140428,LA,chemical,53
720575940600015466,720575940600155666,LA,chemical,120
720575940600015466,720575940600169076,LA,chemical,21
720575940600015466,720575940600172712,LA,chemical,15
720575940600015751,720575940600126302,LA,chemical,16
720575940600015751,720575940600130961,LA,chemical,76
720575940600015751,720575940600136263,LA,chemical,39
720575940600015751,720575940600138980,LA,chemical,145
720575940600016606,720575940600133881,LA,chemical,1
720575940600016606,720575940600141077,LA,chemical,26
720575940600016606,720575940600169301,LA,chemical,9
720575940600016986,720575940600129422,LA,chemical,117
720575940600016986,720575940600148302,LA,chemical,37
720575940600016986,720575940600165306,LA,chemical,56
720575940600017673,720575940600150986,LA,chemical,48
720575940600017673,720575940600161686,LA,chemical,43
720575940600017673,720575940600175486,LA,chemical,59
720575940600018633,720575940600133061,LA,chemical,5
720575940600018633,720575940600135389,LA,chemical,30
720575940600018633,720575940600136704,LA,chemical,22
720575940600018633,720575940600137326,LA,chemical,28
720575940600018633,720575940600154667,LA,chemical,34
720575940600018633,720575940600155104,LA,chemical,70
720575940600018633,720575940600155666,LA,chemical,10
720575940600018633,720575940600163413,LA,chemical,36
720575940600018707,720575940600136263,LA,chemical,65
720575940600018707,720575940600162324,LA,chemical,82
720575940600018707,720575940600163014,LA,chemical,18
720575940600018707,720575940600164817,LA,chemical,90
720575940600018883,720575940600137803,LA,chemical,94
720575940600018883,720575940600138980,LA,chemical,8
720575940600018883,720575940600140428,LA,chemical,63
720575940600018883,720575940600165667,LA,chemical,52
720575940600019134,720575940600131089,LA,chemical,11
720575940600019134,720575940600145926,LA,chemical,4
720575940600019523,720575940600138980,LA,chemical,33
720575940600019523,720575940600139963,LA,chemical,116
720575940600019523,720575940600144802,LA,chemical,24
720575940600020471,720575940600126302,LA,chemical,31
720575940600020471,720575940600131089,LA,chemical,11
720575940600020471,720575940600131397,LA,chemical,37
720575940600020471,720575940600171132,LA,chemical,37
720575940600021042,720575940600140137,LA,chemical,37
720575940600021042,720575940600142513,LA,chemical,19
720575940600021042,720575940600143000,LA,chemical,94
720575940600021042,720575940600154667,LA,chemical,1
720575940600021375,720575940600129624,LA,chemical,4
720575940600021375,720575940600133492,LA,chemical,117
720575940600021375,720575940600137803,LA,chemical,14
720575940600021375,720575940600148302,LA,chemical,102
720575940600021375,720575940600150046,LA,chemical,10
720575940600021375,720575940600155104,LA,chemical,6
720575940600022170,720575940600133881,LA,chemical,108
720575940600022170,720575940600171132,LA,chemical,65
720575940600023012,720575940600156316,LA,chemical,79
720575940600023012,720575940600175020,LA,chemical,46
720575940600023336,720575940600137803,LA,chemical,88
720575940600023336,720575940600144802,LA,chemical,55
720575940600023336,720575940600150046,LA,chemical,19
720575940600023336,720575940600151930,LA,chemical,44
720575940600023336,720575940600166067,LA,chemical,1
720575940600023336,720575940600175486,LA,chemical,62
720575940600023336,720575940600176551,LA,chemical,3
720575940600023404,720575940600132080,LA,chemical,7
720575940600023404,720575940600149994,LA,chemical,54
720575940600023404,720575940600160266,LA,chemical,17
720575940600023404,720575940600165306,LA,chemical,6
720575940600023404,720575940600168156,LA,chemical,62
720575940600023404,720575940600173641,LA,chemical,19
720575940600024370,720575940600132080,LA,chemical,14
720575940600024370,720575940600151930,LA,chemical,28
720575940600024370,720575940600173641,LA,chemical,12
720575940600024370,720575940600174305,LA,chemical,42
720575940600025106,720575940600137803,LA,chemical,13
720575940600025106,720575940600157086,LA,chemical,9
720575940600025106,720575940600160975,LA,chemical,58
720575940600025106,720575940600163014,LA,chemical,35
720575940600025106,720575940600164033,LA,chemical,48
720575940600025106,720575940600174631,LA,chemical,36
720575940600025778,720575940600126302,LA,chemical,65
720575940600025778,720575940600143000,LA,chemical,1
720575940600025778,720575940600144212,LA,chemical,12
720575940600025778,720575940600144802,LA,chemical,23
720575940600025778,720575940600151930,LA,chemical,5
720575940600025778,720575940600161906,LA,chemical,33
720575940600025778,720575940600164033,LA,chemical,22
720575940600025778,720575940600165667,LA,chemical,91
720575940600025778,720575940600174219,LA,chemical,33
720575940600026684,720575940600163014,LA,chemical,63
720575940600026684,720575940600169301,LA,chemical,1
720575940600027154,720575940600127010,LA,chemical,27
720575940600027154,720575940600127958,LA,chemical,15
720575940600027154,720575940600128662,LA,chemical,48
720575940600027154,720575940600133061,LA,chemical,1
720575940600027154,720575940600140137,LA,chemical,14
720575940600027154,720575940600142261,LA,chemical,5
720575940600027154,720575940600148302,LA,chemical,35
720575940600027154,720575940600155666,LA,chemical,59
720575940600027154,720575940600157739,LA,chemical,8
720575940600027154,720575940600164817,LA,chemical,29
720575940600027297,720575940600130961,LA,chemical,2
720575940600027297,720575940600133061,LA,chemical,84
720575940600027297,720575940600149281,LA,chemical,44
720575940600027297,720575940600159178,LA,chemical,2
720575940600027872,720575940600146598,LA,chemical,8
720575940600027872,720575940600162802,LA,chemical,16
720575940600028637,720575940600147513,LA,chemical,109
720575940600029557,720575940600130961,LA,chemical,77
720575940600029557,720575940600132080,LA,chemical,28
720575940600029557,720575940600133492,LA,chemical,6
720575940600029557,720575940600141077,LA,chemical,24
720575940600029557,720575940600156316,LA,chemical,22
720575940600029557,720575940600160975,LA,chemical,10
720575940600029928,720575940600126302,LA,chemical,9
720575940600029928,720575940600127010,LA,chemical,20
720575940600029928,720575940600132493,LA,chemical,60
720575940600029928,720575940600141077,LA,chemical,14
720575940600029928,720575940600145516,LA,chemical,2
720575940600030070,720575940600128662,LA,chemical,110
720575940600030070,720575940600137326,LA,chemical,31
720575940600030070,720575940600141077,LA,chemical,7
720575940600030070,720575940600144212,LA,chemical,89
720575940600030070,720575940600145516,LA,chemical,34
720575940600030070,720575940600158536,LA,chemical,76
720575940600030070,720575940600176266,LA,chemical,6
720575940600030164,720575940600126563,LA,chemical,76
720575940600030164,720575940600134806,LA,chemical,61
720575940600030164,720575940600143000,LA,chemical,26
720575940600030164,720575940600155666,LA,chemical,16
720575940600030164,720575940600162802,LA,chemical,10
720575940600030164,720575940600164817,LA,chemical,121
720575940600031046,720575940600130639,LA,chemical,5
720575940600031046,720575940600139963,LA,chemical,10
720575940600031046,720575940600167596,LA,chemical,24
720575940600031046,720575940600168156,LA,chemical,17
720575940600031689,720575940600126563,LA,chemical,72
720575940600031689,720575940600136704,LA,chemical,159
720575940600031689,720575940600152503,LA,chemical,100
720575940600031689,720575940600164012,LA,chemical,9
720575940600031689,720575940600167596,LA,chemical,29
720575940600032386,720575940600132493,LA,chemical,251
720575940600032386,720575940600138495,LA,chemical,4
720575940600032452,720575940600126563,LA,chemical,127
720575940600032452,720575940600129624,LA,chemical,8
720575940600032452,720575940600164033,LA,chemical,47
720575940600032452,720575940600170962,LA,chemical,7
720575940600032452,720575940600174444,LA,chemical,51
720575940600033063,720575940600129624,LA,chemical,7
720575940600033063,720575940600163014,LA,chemical,26
720575940600033063,720575940600171132,LA,chemical,1
720575940600033063,720575940600172074,LA,chemical,43
720575940600033063,720575940600172712,LA,chemical,66
720575940600033063,720575940600173641,LA,chemical,15
720575940600033605,720575940600138980,LA,chemical,19
720575940600033605,720575940600139963,LA,chemical,22
720575940600033605,720575940600140137,LA,chemical,36
720575940600033605,720575940600140428,LA,chemical,12
720575940600033605,720575940600150046,LA,chemical,50
720575940600033605,720575940600155666,LA,chemical,39
720575940600033605,720575940600159629,LA,chemical,5
720575940600033605,720575940600161906,LA,chemical,39
720575940600034172,720575940600132080,LA,chemical,20
720575940600034172,720575940600136263,LA,chemical,3
720575940600034172,720575940600147513,LA,chemical,46
720575940600034172,720575940600172074,LA,chemical,8
720575940600034172,720575940600174219,LA,chemical,4
720575940600034184,720575940600130639,LA,chemical,38
720575940600034184,720575940600153930,LA,chemical,47
720575940600034184,720575940600155829,LA,chemical,1
720575940600034184,720575940600160820,LA,chemical,6
720575940600034302,720575940600130961,LA,chemical,69
720575940600034302,720575940600160266,LA,chemical,32
720575940600034302,720575940600170144,LA,chemical,68
720575940600034302,720575940600171132,LA,chemical,16
720575940600034302,720575940600174631,LA,chemical,65
720575940600034852,720575940600142465,LA,chemical,44
720575940600034852,720575940600150986,LA,chemical,116
720575940600034852,720575940600161686,LA,chemical,27
720575940600034852,720575940600174219,LA,chemical,110
720575940600035640,720575940600142513,LA,chemical,79
720575940600035640,720575940600143787,LA,chemical,68
720575940600035640,720575940600165667,LA,chemical,10
720575940600035640,720575940600167596,LA,chemical,61
720575940600035640,720575940600175486,LA,chemical,31
720575940600035755,720575940600129696,LA,chemical,16
720575940600035755,720575940600137326,LA,chemical,35
720575940600035755,720575940600141077,LA,chemical,6
720575940600035755,720575940600141943,LA,chemical,16
720575940600035755,720575940600142261,LA,chemical,37
720575940600035755,720575940600159922,LA,chemical,38
720575940600035755,720575940600171132,LA,chemical,41
720575940600035917,720575940600126563,LA,chemical,44
720575940600035917,720575940600154667,LA,chemical,41
720575940600035917,720575940600157086,LA,chemical,15
720575940600035917,720575940600164012,LA,chemical,29
720575940600035917,720575940600165667,LA,chemical,72
720575940600035917,720575940600175020,LA,chemical,128
720575940600036894,720575940600128662,LA,chemical,17
720575940600036894,720575940600157739,LA,chemical,64
720575940600036894,720575940600163413,LA,chemical,16
720575940600036894,720575940600164012,LA,chemical,9
720575940600036894,720575940600175020,LA,chemical,18
720575940600037631,720575940600133061,LA,chemical,14
720575940600037631,720575940600134806,LA,chemical,3
720575940600037631,720575940600137803,LA,chemical,7
720575940600038144,720575940600164817,LA,chemical,6
720575940600038144,720575940600168156,LA,chemical,14
720575940600038144,720575940600172074,LA,chemical,21
720575940600038144,720575940600175020,LA,chemical,6
720575940600038664,720575940600138495,LA,chemical,33
720575940600038664,720575940600148302,LA,chemical,43
720575940600038664,720575940600160266,LA,chemical,4
720575940600038664,720575940600164817,LA,chemical,113
720575940600038664,720575940600166067,LA,chemical,184
720575940600038664,720575940600174305,LA,chemical,10
720575940600039556,720575940600143787,LA,chemical,1
720575940600039556,720575940600153476,LA,chemical,50
720575940600039556,720575940600155829,LA,chemical,24
720575940600039556,720575940600159178,LA,chemical,81
720575940600039556,720575940600162324,LA,chemical,33
720575940600039556,720575940600165667,LA,chemical,5
720575940600039556,720575940600166067,LA,chemical,8
720575940600039556,720575940600175486,LA,chemical,156
720575940600040418,720575940600131089,LA,chemical,42
720575940600040418,720575940600136263,LA,chemical,11
720575940600040418,720575940600138495,LA,chemical,37
720575940600040418,720575940600150986,LA,chemical,26
720575940600040418,720575940600159178,LA,chemical,49
720575940600040418,720575940600161686,LA,chemical,25
720575940600040418,720575940600165306,LA,chemical,65
720575940600041042,720575940600135951,LA,chemical,7
720575940600041042,720575940600137326,LA,chemical,25
720575940600041042,720575940600151454,LA,chemical,17
720575940600041042,720575940600155666,LA,chemical,91
720575940600041042,720575940600168156,LA,chemical,24
720575940600041042,720575940600169799,LA,chemical,32
720575940600041425,720575940600142465,LA,chemical,11
720575940600041425,720575940600144802,LA,chemical,7
720575940600041425,720575940600149994,LA,chemical,8
720575940600041425,720575940600150986,LA,chemical,33
720575940600041978,720575940600139963,LA,chemical,36
720575940600041978,720575940600149281,LA,chemical,62
720575940600041978,720575940600157086,LA,chemical,5
720575940600042923,720575940600129422,LA,chemical,25
720575940600042923,720575940600134806,LA,chemical,64
720575940600042923,720575940600144212,LA,chemical,32
720575940600042923,720575940600153476,LA,chemical,45
720575940600042923,720575940600168156,LA,chemical,80
720575940600042923,720575940600174631,LA,chemical,15
720575940600042923,720575940600175486,LA,chemical,37
720575940600042924,720575940600129696,LA,chemical,78
720575940600042924,720575940600142513,LA,chemical,46
720575940600042924,720575940600159922,LA,chemical,3
720575940600042924,720575940600172712,LA,chemical,34
720575940600042924,720575940600174631,LA,chemical,10
720575940600042924,720575940600175486,LA,chemical,47
720575940600043425,720575940600130961,LA,chemical,3
720575940600043425,720575940600137326,LA,chemical,26
720575940600043425,720575940600142465,LA,chemical,8
720575940600043425,720575940600143000,LA,chemical,72
720575940600043425,720575940600149281,LA,chemical,46
720575940600043425,720575940600152503,LA,chemical,41
720575940600043425,720575940600161906,LA,chemical,59
720575940600043425,720575940600174219,LA,chemical,64
720575940600043425,720575940600176266,LA,chemical,36
720575940600044377,720575940600131089,LA,chemical,152
720575940600044377,720575940600132080,LA,chemical,115
720575940600044377,720575940600160266,LA,chemical,53
720575940600044377,720575940600169076,LA,chemical,3
720575940600045229,720575940600137803,LA,chemical,2
720575940600045229,720575940600139963,LA,chemical,125
720575940600045229,720575940600159178,LA,chemical,17
720575940600045229,720575940600168156,LA,chemical,22
720575940600045475,720575940600126302,LA,chemical,16
720575940600045475,720575940600141943,LA,chemical,15
720575940600045475,720575940600144802,LA,chemical,50
720575940600045475,720575940600149994,LA,chemical,3
720575940600045475,720575940600162324,LA,chemical,13
720575940600045475,720575940600168156,LA,chemical,10
720575940600045475,720575940600169799,LA,chemical,19
720575940600045475,720575940600172712,LA,chemical,46
720575940600045475,720575940600174219,LA,chemical,17
720575940600046375,720575940600141173,LA,chemical,47
720575940600046375,720575940600149100,LA,chemical,26
720575940600046375,720575940600162802,LA,chemical,1
720575940600046375,720575940600164817,LA,chemical,57
720575940600046456,720575940600129422,LA,chemical,122
720575940600046456,720575940600134806,LA,chemical,36
720575940600046456,720575940600135389,LA,chemical,23
720575940600046456,720575940600154667,LA,chemical,2
720575940600046954,720575940600126563,LA,chemical,5
720575940600046954,720575940600127958,LA,chemical,1
720575940600046954,720575940600134806,LA,chemical,59
720575940600046954,720575940600136704,LA,chemical,11
720575940600046954,720575940600143787,LA,chemical,7
720575940600046954,720575940600174305,LA,chemical,41
720575940600047862,720575940600143787,LA,chemical,30
720575940600047862,720575940600158536,LA,chemical,27
720575940600047862,720575940600160820,LA,chemical,30
720575940600047862,720575940600167596,LA,chemical,57
720575940600047862,720575940600173641,LA,chemical,1
720575940600048349,720575940600126563,LA,chemical,14
720575940600048349,720575940600146598,LA,chemical,18
720575940600048349,720575940600154667,LA,chemical,149
720575940600048349,720575940600155104,LA,chemical,8
720575940600048519,720575940600144802,LA,chemical,43
720575940600048519,720575940600153476,LA,chemical,15
720575940600048519,720575940600160266,LA,chemical,108
720575940600048519,720575940600164033,LA,chemical,5
720575940600048519,720575940600166067,LA,chemical,38
720575940600049413,720575940600129624,LA,chemical,127
720575940600049413,720575940600141943,LA,chemical,5
720575940600049413,720575940600148302,LA,chemical,21
720575940600049413,720575940600157086,LA,chemical,78
720575940600049413,720575940600157739,LA,chemical,20
720575940600049413,720575940600159922,LA,chemical,53
720575940600050401,720575940600140428,LA,chemical,15
720575940600050401,720575940600147513,LA,chemical,89
720575940600050401,720575940600150986,LA,chemical,15
720575940600050401,720575940600157739,LA,chemical,13
720575940600050954,720575940600132493,LA,chemical,10
720575940600050954,720575940600137326,LA,chemical,62
720575940600050954,720575940600165667,LA,chemical,77
720575940600050954,720575940600175020,LA,chemical,12
720575940600050954,720575940600176551,LA,chemical,31
720575940600051661,720575940600129624,LA,chemical,24
720575940600051661,720575940600159178,LA,chemical,30
720575940600051661,720575940600159922,LA,chemical,47
720575940600051661,720575940600161906,LA,chemical,99
720575940600051661,720575940600175020,LA,chemical,77
720575940600051981,720575940600130639,LA,chemical,31
720575940600051981,720575940600133061,LA,chemical,27
720575940600051981,720575940600136263,LA,chemical,7
720575940600051981,720575940600165306,LA,chemical,18
720575940600051981,720575940600171132,LA,chemical,12
720575940600052669,720575940600131089,LA,chemical,57
720575940600052669,720575940600135951,LA,chemical,63
720575940600052669,720575940600164817,LA,chemical,46
720575940600052669,720575940600165667,LA,chemical,1
720575940600052669,720575940600169799,LA,chemical,39
720575940600053118,720575940600153930,LA,chemical,122
720575940600053118,720575940600158536,LA,chemical,91
720575940600053581,720575940600129422,LA,chemical,23
720575940600053581,720575940600130961,LA,chemical,12
720575940600053581,720575940600162802,LA,chemical,83
720575940600053581,720575940600164033,LA,chemical,26
720575940600053581,720575940600173641,LA,chemical,9
720575940600053812,720575940600126302,LA,chemical,137
720575940600053812,720575940600133492,LA,chemical,5
720575940600053812,720575940600135951,LA,chemical,4
720575940600053812,720575940600141173,LA,chemical,26
720575940600053812,720575940600144802,LA,chemical,6
720575940600053812,720575940600155666,LA,chemical,27
720575940600053812,720575940600161906,LA,chemical,70
720575940600053834,720575940600133492,LA,chemical,14
720575940600053834,720575940600153930,LA,chemical,25
720575940600053834,720575940600158536,LA,chemical,70
720575940600054070,720575940600156316,LA,chemical,15
720575940600054070,720575940600172074,LA,chemical,63
720575940600054078,720575940600134806,LA,chemical,54
720575940600054078,720575940600136704,LA,chemical,127
720575940600054078,720575940600141173,LA,chemical,2
720575940600054078,720575940600143787,LA,chemical,15
720575940600054078,720575940600167044,LA,chemical,5
720575940600054078,720575940600172712,LA,chemical,98
720575940600054078,720575940600176266,LA,chemical,4
720575940600054725,720575940600131397,LA,chemical,44
720575940600054725,720575940600133492,LA,chemical,6
720575940600054725,720575940600141943,LA,chemical,27
720575940600054725,720575940600144802,LA,chemical,7
720575940600054725,720575940600155829,LA,chemical,137
720575940600054725,720575940600160975,LA,chemical,14
720575940600054725,720575940600176266,LA,chemical,12
720575940600054795,720575940600129696,LA,chemical,56
720575940600054795,720575940600159629,LA,chemical,36
720575940600054795,720575940600163413,LA,chemical,25
720575940600054795,720575940600164033,LA,chemical,4
720575940600054795,720575940600167044,LA,chemical,24
720575940600054795,720575940600169301,LA,chemical,24
720575940600054795,720575940600172074,LA,chemical,28
720575940600054795,720575940600174444,LA,chemical,69
720575940600055676,720575940600129624,LA,chemical,11
720575940600055676,720575940600135389,LA,chemical,16
720575940600055676,720575940600149100,LA,chemical,141
720575940600055676,720575940600152503,LA,chemical,4
720575940600055676,720575940600165667,LA,chemical,55
720575940600055676,720575940600169301,LA,chemical,13
720575940600055676,720575940600171132,LA,chemical,20
720575940600056203,720575940600129422,LA,chemical,6
720575940600056203,720575940600132080,LA,chemical,2
720575940600056203,720575940600135389,LA,chemical,93
720575940600056203,720575940600135951,LA,chemical,9
720575940600056203,720575940600137326,LA,chemical,29
720575940600056203,720575940600141077,LA,chemical,29
720575940600056203,720575940600143787,LA,chemical,123
720575940600056203,720575940600173641,LA,chemical,18
720575940600056203,720575940600174631,LA,chemical,15
720575940600056889,720575940600144212,LA,chemical,13
720575940600056889,720575940600152503,LA,chemical,43
720575940600056889,720575940600154667,LA,chemical,24
720575940600056889,720575940600156316,LA,chemical,3
720575940600056889,720575940600159178,LA,chemical,51
720575940600056889,720575940600174631,LA,chemical,38
720575940600056889,720575940600175486,LA,chemical,27
720575940600057442,720575940600148302,LA,chemical,147
720575940600057442,720575940600168156,LA,chemical,44
720575940600057442,720575940600176266,LA,chemical,75
720575940600058400,720575940600133492,LA,chemical,116
720575940600058400,720575940600141173,LA,chemical,3
720575940600058400,720575940600159629,LA,chemical,5
720575940600058400,720575940600161906,LA,chemical,102
720575940600058400,720575940600164012,LA,chemical,5
720575940600058400,720575940600167596,LA,chemical,46
720575940600058991,720575940600126563,LA,chemical,64
720575940600058991,720575940600130961,LA,chemical,42
720575940600058991,720575940600135951,LA,chemical,200
720575940600058991,720575940600139963,LA,chemical,64
720575940600058991,720575940600149100,LA,chemical,105
720575940600058991,720575940600159629,LA,chemical,97
720575940600059795,720575940600143000,LA,chemical,9
720575940600059795,720575940600151930,LA,chemical,8
720575940600059795,720575940600156316,LA,chemical,33
720575940600059795,720575940600161686,LA,chemical,21
720575940600059795,720575940600162324,LA,chemical,42
720575940600059795,720575940600173641,LA,chemical,12
720575940600060212,720575940600127010,LA,chemical,29
720575940600060212,720575940600132493,LA,chemical,8
720575940600060212,720575940600139963,LA,chemical,71
720575940600060212,720575940600155829,LA,chemical,7
720575940600060212,720575940600159922,LA,chemical,7
720575940600060312,720575940600129422,LA,chemical,10
720575940600060312,720575940600141077,LA,chemical,147
720575940600060312,720575940600149994,LA,chemical,51
720575940600060312,720575940600151930,LA,chemical,55
720575940600060312,720575940600154667,LA,chemical,1
720575940600060312,720575940600155104,LA,chemical,50
720575940600060312,720575940600160975,LA,chemical,11
720575940600060312,720575940600161906,LA,chemical,10
720575940600060312,720575940600164012,LA,chemical,7
720575940600060312,720575940600164817,LA,chemical,66
720575940600060675,720575940600127958,LA,chemical,30
720575940600060675,720575940600159178,LA,chemical,33
720575940600061154,720575940600145926,LA,chemical,28
720575940600061154,720575940600175020,LA,chemical,10
720575940600061210,720575940600131089,LA,chemical,1
720575940600061210,720575940600133492,LA,chemical,20
720575940600061210,720575940600140137,LA,chemical,33
720575940600061210,720575940600145926,LA,chemical,110
720575940600061210,720575940600157739,LA,chemical,78
720575940600061210,720575940600160266,LA,chemical,12
720575940600000655,720575940600180552,LA,chemical,16
720575940600001644,720575940600178258,LA,chemical,11
720575940600001644,720575940600184241,LA,chemical,40
720575940600001644,720575940600194832,LA,chemical,112
720575940600001749,720575940600180304,LA,chemical,7
720575940600001749,720575940600192008,LA,chemical,100
720575940600003268,720575940600182198,LA,chemical,11
720575940600003268,720575940600202016,LA,chemical,12
720575940600003268,720575940600217881,LA,chemical,17
720575940600003538,720575940600178258,LA,chemical,25
720575940600003566,720575940600197732,LA,chemical,23
720575940600003566,720575940600220964,LA,chemical,46
720575940600004300,720575940600178762,LA,chemical,41
720575940600004300,720575940600212974,LA,chemical,71
720575940600004300,720575940600222178,LA,chemical,32
720575940600005319,720575940600198194,LA,chemical,38
720575940600005319,720575940600212370,LA,chemical,2
720575940600006926,720575940600178278,LA,chemical,29
